DATE/TIME(UTC),Lat. , Long.,Date (MMM-DD-YYYY),Time (12 Hour)
Mar-29-2018 19:38:57,15.189366,-61.484033,17619,81541
Mar-29-2018 19:39:07,15.189499999999999,-61.483933,17619,81551
Mar-29-2018 19:39:17,15.189632999999999,-61.48385,17619,81561
Mar-29-2018 19:39:27,15.18975,-61.483782999999995,17619,81571
Mar-29-2018 19:39:37,15.189883,-61.483732999999994,17619,81580
Mar-29-2018 19:39:47,15.19,-61.483666,17619,81590
Mar-29-2018 19:39:57,15.190133,-61.483616,17619,81600
Mar-29-2018 19:40:07,15.190282999999999,-61.483565999999996,17619,81610
Mar-29-2018 19:40:17,15.190399999999999,-61.483515999999995,17619,81620
Mar-29-2018 19:40:27,15.190515999999999,-61.48345,17619,81630
Mar-29-2018 19:40:37,15.190633,-61.483399999999996,17619,81642
Mar-29-2018 19:40:47,15.190766,-61.483349999999994,17619,81650
Mar-29-2018 19:40:57,15.1909,-61.4833,17619,81662
Mar-29-2018 19:41:07,15.191016,-61.483233,17619,81670
Mar-29-2018 19:41:17,15.191116,-61.483183,17619,81682
Mar-29-2018 19:41:27,15.191215999999999,-61.483132999999995,17619,81689
Mar-29-2018 19:41:37,15.19135,-61.483083,17619,81701
Mar-29-2018 19:41:47,15.191466,-61.483033,17619,81709
Mar-29-2018 19:41:57,15.191583,-61.483,17619,81721
Mar-29-2018 19:42:07,15.191699999999999,-61.482966,17619,81731
Mar-29-2018 19:42:17,15.191799999999999,-61.482932999999996,17619,81741
Mar-29-2018 19:42:27,15.191899999999999,-61.482899999999994,17619,81751
Mar-29-2018 19:42:37,15.191982999999999,-61.482882999999994,17619,81761
Mar-29-2018 19:42:47,15.192082999999998,-61.48285,17619,81771
Mar-29-2018 19:42:57,15.19215,-61.482833,17619,81781
Mar-29-2018 19:43:07,15.19225,-61.4828,17619,81791
Mar-29-2018 19:43:17,15.192316,-61.482766,17619,81800
Mar-29-2018 19:43:27,15.192416,-61.482715999999996,17619,81810
